260;16328;0.0659429
261;16386.9;0.066164
262;16486;0.0671316
263;16341;0.0673804
264;16608;0.0680733
265;16711.2;0.0685748
266;16919.3;0.0690305
267;16818.2;0.0690305
268;16944.3;0.0690814
269;17232.2;0.0698491
270;17374.2;0.0702369
271;17484.1;0.0706671
272;17422.9;0.0710413
273;17397.4;0.0715
274;17454.1;0.0719718
275;17734.5;0.0718696
276;17791.3;0.0715633
277;17814.7;0.0712681
278;17888.6;0.0718461
279;17709;0.0718418
280;17743.5;0.0717554
281;17836.9;0.0725031
282;17949.9;0.0729711
283;18027.7;0.0731609
284;17974.8;0.0738511
285;18105.4;0.0744734
286;18201.7;0.0750961
287;18328.3;0.0757373
288;18567.9;0.0767597
289;18504.2;0.0768943
290;18536.4;0.0769244
291;18585.9;0.0771586
292;18644.7;0.0773445
293;18706.2;0.0774553
294;18816.4;0.0779379
295;18725.7;0.0790042
296;19102.5;0.080515
297;19256.8;0.0814769
298;19279.2;0.0807272
299;19337;0.0804317
300;19394.9;0.0801875
301;19483.6;0.0805937
302;19711.4;0.0810903
303;19909.7;0.0814715
304;20194.5;0.0818198
305;20312.9;0.0818538
306;20288.3;0.082316
307;20269.2;0.0816929
308;20016.5;0.0807596
309;20245.2;0.0814182
310;20323.3;0.0820629
311;20368.7;0.082118
312;20435.5;0.0822855
313;20490.9;0.0825216
314;20479.3;0.0821335
315;20666.7;0.0825301
316;20413.7;0.0822284
317;20368.3;0.0819383
318;20402.8;0.082537
319;20448.7;0.0831489
320;20513.9;0.0838627
321;20533.9;0.0835424
322;20392.2;0.083064
323;20329.4;0.0831285
324;20096.1;0.0825787
325;20047.3;0.0831173
326;20200.2;0.0832242
327;20439.3;0.0844475
328;20460.3;0.0850664
329;20237.3;0.084652
330;20258.1;0.0847442
331;20243.9;0.0843052
332;20374.5;0.084446
333;20387.3;0.0838873
334;20383.5;0.0840158
335;20247.1;0.0830012
336;20271.6;0.0825436
337;20293.4;0.0824934
338;20296.7;0.0823407
339;20335.9;0.0828634
340;20370;0.0833013
341;20416;0.0836937
342;20400;0.0835764
343;20397.1;0.0837458
344;20391.4;0.0840691
345;20397.3;0.0840208
346;20366;0.0839664
347;20134.1;0.0822778
348;20129.7;0.0818326
349;20210.5;0.0823353
350;20424.2;0.0828862
351;20410.1;0.0827253
352;20258.6;0.0824545
353;20231.9;0.0828137
354;20388;0.0832234
355;20427.1;0.0843742
356;20475.3;0.085049
357;20533.8;0.0857114
358;20538.3;0.0857801
359;20516.4;0.0853279
360;20496.2;0.084956
361;20489.6;0.0851238
362;20477.4;0.0846381
363;20526.4;0.0849676
364;20554;0.0846308
365;20495.4;0.0841867
366;20356.3;0.0837674
367;20461.3;0.0855255
368;20719.3;0.0867064
369;20760.5;0.0863395
370;20623.5;0.0860116
371;20795.5;0.0869356
372;20878.4;0.0874128
373;20940.7;0.0878198
374;20936.4;0.0880629
375;20959.2;0.0882631
376;20904.5;0.0878723
377;21022.1;0.0880826
378;21256.5;0.0887137
379;21258;0.0886971
380;21262.9;0.0885475
381;21186.2;0.0873264
382;21222.2;0.0879506
383;21158;0.0873013
384;21074.2;0.0865594
385;21112.7;0.0870772
386;21146;0.0874857
387;21280.1;0.0874383
388;21183.2;0.0867376
389;21055.1;0.0859375
390;21008.6;0.0856643
391;20888.3;0.0854383
392;21042.4;0.0856971
393;21142.2;0.0854888
394;21024.2;0.0848731
395;21075.6;0.0836898
396;21223.6;0.0836038
397;21084.3;0.0830027
398;20938.2;0.0830698
399;21098.9;0.0835606
400;21097.5;0.0839923
401;21161.2;0.0849271
402;21309.5;0.0852083
403;21347.5;0.0855648
404;21426.8;0.086512
405;21538.9;0.0860282
406;21477.3;0.0855502
407;21275.8;0.0845606
408;21191.4;0.0843283
409;21230.1;0.084762
410;21337.3;0.084642
411;21354.8;0.0844761
412;21179.8;0.0837296
413;21248.5;0.0840378
414;21437.3;0.0842735
415;21468.8;0.0850671
416;21295;0.0848476
417;21296;0.0846528
418;21220;0.0839931
419;21064.5;0.0834475
420;21091.9;0.0830887
421;21152.1;0.0827423
422;21125.7;0.0822797
423;21247.1;0.081848
424;21448.8;0.0820625
425;21432;0.0819556
426;21660.8;0.0825008
427;21909.8;0.0834641
428;21957.4;0.0838665
429;22026.8;0.0842693
430;21930.9;0.0840671
431;21970.2;0.08451
432;22063.4;0.085071
433;22078.8;0.0851794
434;22071.7;0.0852581
435;21946.9;0.0848357
436;22078.5;0.0854908
437;22098.7;0.0854672
438;22206.9;0.0860884
439;22280;0.086679
440;22252;0.0865305
441;22226.2;0.0868561
442;22139.6;0.0871057
443;21996.3;0.0871254
444;21752.6;0.0865185
445;21628.3;0.0864506
446;21366.3;0.08524
447;21247.5;0.0847288
448;21199.1;0.0845224
449;21175.7;0.0844255
450;21104.6;0.0837052
451;21332.7;0.0841613
452;21457.4;0.0845563
453;21268.5;0.0836701
454;21106.8;0.0835046
455;21312.3;0.0831346
456;21405.4;0.0828858
457;21556.1;0.083358
458;21372.2;0.0822701
459;21383.7;0.080966
460;21474.9;0.0798974
461;21707.3;0.0798372
462;21992.2;0.0805505
463;22302.1;0.0815733
464;22597.5;0.082262
465;23070.6;0.0833916
466;23601.4;0.0850806
467;23763.7;0.0855845
468;24091;0.086485
469;24377.2;0.0872778
470;24463.3;0.0880046
471;24259.7;0.0876022
472;24231.6;0.0871269
473;24422.8;0.0877701
474;24707.6;0.0883491
